crs_dep_time,crs_arr_time,crs_elapsed_time,flights,distance,orig_weather_categ,dest_weather_categ,year,month,day,dep_time_of_day,arr_time_of_day,orig_region,dest_region,mean_arr_delay_orig_airport,mean_arr_delay_dest_airport,mean_arr_delay_carrier
828,1103,95.0,1.0,350.0,1,2,2019,4,25,0,0,1,1,-3.32,0.8445945945945946,5.078223270440252
1145,1437,112.0,1.0,590.0,0,2,2019,10,21,0,2,7,0,-0.7631578947368421,-2.1129943502824857,5.078223270440252
855,1039,164.0,1.0,888.0,0,0,2018,5,16,0,0,3,0,8.521739130434783,7.986149584487535,8.24934929724102
1555,1912,137.0,1.0,813.0,0,0,2019,9,8,2,3,6,1,6.6125,-0.040169133192389,3.8531746031746033
1252,1831,219.0,1.0,1589.0,3,2,2019,7,10,2,3,7,3,3.6157205240174672,5.432558139534883,8.24934929724102
1339,1531,172.0,1.0,985.0,1,1,2018,9,20,2,2,2,8,20.82941176470588,5.974789915966387,5.078223270440252
600,837,157.0,1.0,957.0,1,1,2019,8,15,0,0,3,1,11.366071428571429,6.5423728813559325,9.975708502024291
758,914,76.0,1.0,187.0,4,4,2018,2,7,0,0,9,9,8.71359223300971,8.962962962962964,12.312328767123288
1910,1935,145.0,1.0,843.0,0,0,2019,4,8,3,3,6,0,0.5932203389830508,9.221276595744682,3.9402271368798565
605,641,96.0,1.0,389.0,1,2,2018,9,19,0,0,4,5,-0.2222222222222222,4.6437246963562755,0.2486865148861646
2145,614,329.0,1.0,2475.0,0,1,2018,2,21,1,0,7,9,-0.7631578947368421,8.962962962962964,5.078223270440252
620,745,145.0,1.0,764.0,3,2,2019,4,17,0,0,8,7,8.6875,5.515463917525773,3.9402271368798565
1104,1351,167.0,1.0,1028.0,0,2,2019,9,5,0,2,2,9,6.375,8.962962962962964,12.312328767123288
2308,15,67.0,1.0,192.0,3,0,2018,4,28,1,1,7,0,3.6157205240174672,-0.35,8.24934929724102
610,706,56.0,1.0,109.0,0,0,2019,7,29,0,0,5,0,15.0,7.986149584487535,8.24934929724102
2123,2341,138.0,1.0,762.0,1,2,2019,1,13,1,1,2,9,2.3117647058823527,5.653846153846154,5.078223270440252
800,1235,215.0,1.0,1310.0,2,1,2019,12,12,0,2,0,1,4.353191489361702,6.5423728813559325,9.975708502024291
2101,2235,94.0,1.0,447.0,0,2,2018,7,21,1,1,7,5,3.6157205240174672,3.2777777777777777,8.24934929724102
600,640,160.0,1.0,879.0,0,0,2018,4,15,0,0,6,0,9.616279069767442,9.221276595744682,3.9402271368798565
1320,2050,330.0,1.0,2569.0,0,1,2019,1,5,2,3,7,5,-2.4029850746268657,0.3,1.0377358490566038
1138,1921,283.0,1.0,2079.0,1,2,2019,2,26,0,3,7,2,3.6157205240174672,2.8487394957983194,3.8531746031746033
714,909,115.0,1.0,552.0,0,1,2019,11,27,0,0,6,2,-6.0,6.31640625,5.078223270440252
1359,1559,120.0,1.0,474.0,1,1,2018,11,24,2,2,8,7,3.246987951807229,-5.075,5.078223270440252
508,614,66.0,1.0,190.0,1,1,2018,10,15,0,0,6,8,6.6125,5.974789915966387,5.078223270440252
1942,2021,39.0,1.0,102.0,0,1,2018,11,8,3,3,7,5,-2.4029850746268657,-1.5294117647058822,1.0377358490566038
2126,2341,135.0,1.0,794.0,1,0,2019,6,9,1,1,2,9,2.3117647058823527,7.739130434782608,3.8531746031746033
1440,1551,71.0,1.0,325.0,0,0,2019,7,8,2,2,5,5,3.3743589743589744,11.652173913043478,5.078223270440252
759,1005,186.0,1.0,1020.0,3,0,2019,2,15,0,0,8,3,8.6875,5.432558139534883,3.8531746031746033
1050,1209,79.0,1.0,328.0,1,1,2018,8,13,0,2,6,3,7.569148936170213,5.0,5.078223270440252
744,1015,91.0,1.0,472.0,0,0,2018,1,8,0,0,5,3,10.992424242424242,4.414634146341464,16.312883435582823
730,900,90.0,1.0,352.0,3,0,2019,8,19,0,0,7,5,3.3659574468085105,2.3125,0.2486865148861646
1247,1545,118.0,1.0,641.0,0,0,2019,4,27,2,2,5,8,10.992424242424242,5.974789915966387,5.078223270440252
640,750,70.0,1.0,227.0,1,2,2018,10,8,0,0,2,9,7.851851851851852,7.032258064516129,3.8531746031746033
850,945,55.0,1.0,192.0,0,1,2018,3,29,0,0,6,8,0.5932203389830508,0.85,3.9402271368798565
1955,2113,78.0,1.0,262.0,3,2,2018,12,10,3,1,7,5,3.6157205240174672,4.7,8.24934929724102
2120,615,355.0,1.0,2717.0,3,0,2019,4,21,1,0,7,1,3.3659574468085105,11.274809160305344,0.2486865148861646
1031,1140,69.0,1.0,238.0,3,1,2018,9,29,0,0,2,1,2.3117647058823527,-10.666666666666666,3.8531746031746033
2000,2240,100.0,1.0,611.0,3,2,2019,1,17,3,1,3,9,5.879310344827586,-1.4881889763779528,3.9402271368798565
800,1001,181.0,1.0,1120.0,3,2,2019,2,16,0,0,2,2,4.410256410256411,6.31640625,8.24934929724102
1025,1421,176.0,1.0,1121.0,0,1,2018,8,30,0,2,6,1,7.569148936170213,-0.5096153846153846,5.078223270440252
905,1105,300.0,1.0,1933.0,3,1,2018,12,25,0,0,3,5,12.816901408450704,-3.578125,3.9402271368798565
1030,1050,20.0,1.0,31.0,1,1,2019,8,27,0,0,7,5,2.6666666666666665,-9.0,0.2486865148861646
1703,1744,101.0,1.0,519.0,0,0,2018,8,30,3,3,4,0,-6.206896551724138,2.7577092511013217,6.519685039370079
830,955,85.0,1.0,299.0,0,0,2019,7,23,0,0,3,3,8.521739130434783,8.9,8.24934929724102
1510,1722,132.0,1.0,649.0,4,2,2018,2,15,2,3,5,4,10.992424242424242,1.5277777777777777,8.24934929724102
1359,1717,138.0,1.0,772.0,1,1,2019,6,18,2,3,1,9,-3.32,9.606741573033707,5.078223270440252
1920,2145,145.0,1.0,972.0,1,0,2019,7,10,3,1,3,8,5.879310344827586,3.0833333333333335,3.9402271368798565
712,922,130.0,1.0,724.0,0,1,2019,11,3,0,0,1,1,3.6666666666666665,-0.5096153846153846,5.078223270440252
1540,1748,308.0,1.0,2075.0,1,0,2019,7,3,2,3,8,0,13.46875,9.221276595744682,5.078223270440252
1036,1201,85.0,1.0,191.0,1,1,2019,11,8,0,2,2,1,1.2,0.8445945945945946,5.078223270440252
545,821,156.0,1.0,946.0,1,0,2018,7,19,0,0,2,6,2.3117647058823527,5.1256830601092895,12.312328767123288
700,759,119.0,1.0,411.0,0,0,2019,10,14,0,0,3,3,-5.222222222222222,5.432558139534883,3.8531746031746033
735,904,89.0,1.0,391.0,0,1,2018,6,30,0,0,5,0,-3.074829931972789,7.986149584487535,8.24934929724102
554,805,131.0,1.0,631.0,1,0,2018,10,26,0,0,1,8,2.4909090909090907,5.974789915966387,5.078223270440252
815,852,37.0,1.0,68.0,5,0,2018,9,9,0,0,10,10,-12.8,9.53125,12.312328767123288
2045,2337,112.0,1.0,680.0,0,2,2019,11,4,3,1,5,3,10.992424242424242,5.432558139534883,8.24934929724102
1418,1729,131.0,1.0,764.0,1,1,2018,1,28,2,3,1,9,2.4909090909090907,5.653846153846154,5.078223270440252
1605,1925,140.0,1.0,896.0,1,0,2018,7,17,2,3,5,2,10.992424242424242,-1.6388888888888888,3.9402271368798565
835,1115,160.0,1.0,1036.0,1,1,2019,6,23,0,0,3,8,5.879310344827586,2.440677966101695,3.9402271368798565
1925,2224,119.0,1.0,677.0,3,1,2018,5,21,3,1,7,0,-0.7631578947368421,-0.15384615384615385,3.8531746031746033
2245,2344,59.0,1.0,158.0,1,1,2018,3,13,1,1,7,5,3.6157205240174672,-5.833333333333333,8.24934929724102
1010,1048,38.0,1.0,84.0,0,5,2019,1,7,0,0,7,5,-2.4029850746268657,-5.0,1.0377358490566038
1000,1328,148.0,1.0,862.0,0,0,2018,7,19,0,2,7,0,-0.7631578947368421,7.986149584487535,5.078223270440252
1925,2150,145.0,1.0,509.0,1,1,2019,10,16,3,1,8,2,4.371621621621622,2.8487394957983194,3.8531746031746033
2106,2229,83.0,1.0,399.0,0,0,2019,1,16,1,1,2,1,2.3117647058823527,-9.88888888888889,3.8531746031746033
1035,1045,70.0,1.0,222.0,0,0,2018,7,3,0,0,3,2,-6.333333333333333,6.31640625,8.24934929724102
600,734,94.0,1.0,391.0,0,0,2019,8,28,0,0,5,0,10.992424242424242,-2.1129943502824857,3.8531746031746033
600,803,123.0,1.0,645.0,1,2,2019,11,5,0,0,3,9,12.816901408450704,11.220095693779903,8.24934929724102
1220,1450,90.0,1.0,235.0,1,1,2018,5,9,2,2,3,2,8.521739130434783,2.8487394957983194,5.078223270440252
2230,55,145.0,1.0,829.0,3,0,2018,3,10,1,1,2,2,20.82941176470588,5.9855072463768115,3.9402271368798565
732,949,77.0,1.0,315.0,3,1,2019,5,28,0,0,3,2,8.521739130434783,6.126984126984127,5.078223270440252
1720,2010,350.0,1.0,2335.0,0,0,2019,7,20,3,3,8,5,0.2987012987012987,4.6437246963562755,0.2486865148861646
1523,1601,38.0,1.0,102.0,1,1,2019,3,9,2,2,7,5,-0.6428571428571429,2.1475409836065573,1.0377358490566038
1049,1211,82.0,1.0,245.0,1,1,2019,5,11,0,2,8,1,5.375,0.8445945945945946,5.078223270440252
1035,1310,95.0,1.0,541.0,0,0,2018,3,30,0,2,5,8,10.992424242424242,2.689655172413793,3.9402271368798565
1106,1807,241.0,1.0,1749.0,0,0,2018,8,13,0,3,5,2,5.15566037735849,2.8487394957983194,9.975708502024291
1112,1207,115.0,1.0,607.0,0,0,2019,6,14,0,2,2,2,6.201438848920863,10.0,5.078223270440252
1426,1736,130.0,1.0,767.0,0,1,2019,8,1,2,3,6,1,7.569148936170213,-5.615384615384615,5.078223270440252
940,1058,78.0,1.0,356.0,1,0,2018,5,6,0,0,2,1,7.851851851851852,-0.040169133192389,3.8531746031746033
928,1042,74.0,1.0,175.0,0,2,2018,7,19,0,0,8,1,-8.0,0.8445945945945946,5.078223270440252
841,1039,298.0,1.0,1960.0,0,0,2018,10,24,0,0,3,5,11.366071428571429,5.229166666666667,3.8531746031746033
1450,1550,120.0,1.0,590.0,0,0,2018,1,12,2,2,5,5,-3.074829931972789,12.547231270358306,3.9402271368798565
1755,1955,300.0,1.0,2039.0,1,0,2019,6,3,3,3,2,0,20.82941176470588,2.7577092511013217,9.975708502024291
1700,1955,115.0,1.0,612.0,1,2,2018,12,13,3,3,3,9,8.521739130434783,7.032258064516129,8.24934929724102
1150,1205,75.0,1.0,344.0,0,0,2019,8,18,0,2,4,5,-6.206896551724138,-0.1623931623931624,0.2486865148861646
825,945,80.0,1.0,299.0,0,0,2018,7,13,0,0,8,2,22.07547169811321,4.245614035087719,8.24934929724102
905,1025,140.0,1.0,821.0,1,0,2019,7,22,0,0,2,3,2.3117647058823527,4.414634146341464,3.8531746031746033
845,1030,165.0,1.0,991.0,0,0,2019,8,19,0,0,0,0,4.353191489361702,-2.1129943502824857,3.8531746031746033
2345,526,221.0,1.0,1703.0,0,0,2018,11,29,1,0,5,1,10.992424242424242,11.274809160305344,9.975708502024291
700,1210,190.0,1.0,1303.0,3,0,2019,4,15,0,2,7,8,2.4728682170542635,1.1374407582938388,9.975708502024291
1545,1708,83.0,1.0,353.0,3,2,2018,8,20,2,3,3,9,11.366071428571429,156.66666666666666,3.8531746031746033
1018,1219,61.0,1.0,134.0,0,0,2019,12,5,0,2,1,1,-3.32,-0.040169133192389,3.8531746031746033
1025,1223,118.0,1.0,679.0,0,1,2018,7,25,0,2,4,0,-0.2222222222222222,7.986149584487535,8.24934929724102
630,924,114.0,1.0,592.0,3,2,2019,5,22,0,0,5,8,1.5625,5.974789915966387,5.078223270440252
1229,1453,84.0,1.0,343.0,1,1,2018,10,19,2,2,3,2,8.521739130434783,2.8,5.078223270440252
816,935,139.0,1.0,813.0,0,0,2018,10,4,0,0,2,8,2.3117647058823527,3.0833333333333335,3.8531746031746033
1205,1320,75.0,1.0,362.0,1,1,2018,11,22,2,2,7,5,-3.6666666666666665,-3.578125,3.9402271368798565
500,620,80.0,1.0,386.0,1,1,2018,6,30,0,0,0,3,23.25,5.432558139534883,3.8531746031746033
635,747,132.0,1.0,590.0,0,0,2018,7,8,0,0,5,5,-3.074829931972789,12.547231270358306,8.24934929724102
1045,1359,134.0,1.0,719.0,3,0,2018,1,24,0,2,3,9,8.521739130434783,11.220095693779903,8.24934929724102
1640,1749,69.0,1.0,190.0,1,1,2019,5,18,2,3,6,8,11.88888888888889,5.974789915966387,5.078223270440252
640,1023,223.0,1.0,1258.0,2,2,2018,1,30,0,0,9,1,8.71359223300971,-0.5096153846153846,5.078223270440252
1303,1429,86.0,1.0,358.0,0,0,2019,8,21,2,2,4,0,84.0,-2.1129943502824857,3.8531746031746033
1240,1600,140.0,1.0,862.0,0,1,2018,4,5,2,2,5,8,10.992424242424242,1.1374407582938388,8.24934929724102
1035,1115,100.0,1.0,425.0,1,2,2018,2,21,0,0,2,8,2.3117647058823527,-2.0694444444444446,3.8531746031746033
1630,1810,100.0,1.0,495.0,1,2,2018,11,2,2,3,8,7,0.2987012987012987,-5.075,3.9402271368798565
1025,1404,159.0,1.0,1045.0,3,2,2019,1,1,0,2,2,10,6.568421052631579,9.53125,5.078223270440252
1250,1353,63.0,1.0,222.0,0,0,2019,8,28,2,2,4,0,-17.25,-2.1129943502824857,3.8531746031746033
2210,2344,94.0,1.0,337.0,0,0,2018,9,13,1,1,7,5,3.6157205240174672,12.547231270358306,5.078223270440252
2245,7,82.0,1.0,266.0,1,1,2018,8,14,1,1,8,6,4.371621621621622,11.285714285714286,12.312328767123288
1646,1833,107.0,1.0,601.0,0,1,2019,5,29,2,3,5,0,3.3743589743589744,-0.35,5.078223270440252
857,1215,138.0,1.0,773.0,0,1,2018,12,30,0,2,3,1,8.521739130434783,11.666666666666666,8.24934929724102
816,1029,193.0,1.0,1182.0,3,2,2019,1,9,0,0,2,2,3.2672413793103448,6.31640625,9.975708502024291
710,1235,205.0,1.0,1476.0,3,0,2019,9,27,0,2,7,8,2.0987654320987654,3.0833333333333335,3.9402271368798565
728,929,121.0,1.0,666.0,3,0,2018,9,5,0,0,2,9,2.3117647058823527,9.606741573033707,5.078223270440252
1345,1525,160.0,1.0,957.0,0,0,2019,9,24,2,2,5,5,10.992424242424242,-3.578125,3.9402271368798565
1525,2050,385.0,1.0,2874.0,3,1,2018,12,26,2,3,7,5,-11.703703703703704,5.107142857142857,0.2486865148861646
1135,1415,100.0,1.0,611.0,3,2,2019,2,1,0,2,3,9,5.879310344827586,-1.4881889763779528,3.9402271368798565
950,1105,135.0,1.0,853.0,0,2,2019,7,13,0,0,5,5,10.992424242424242,3.2777777777777777,3.9402271368798565
1005,1320,375.0,1.0,2701.0,3,0,2019,6,8,0,2,7,5,3.3659574468085105,-1.5294117647058822,0.2486865148861646
1110,1225,75.0,1.0,337.0,0,2,2018,2,26,0,2,3,9,2.0307692307692307,-1.4881889763779528,3.9402271368798565
2024,2329,125.0,1.0,733.0,1,0,2018,9,20,3,1,6,7,7.569148936170213,-5.075,5.078223270440252
850,916,86.0,1.0,240.0,0,0,2018,2,26,0,0,3,2,6.809523809523809,6.31640625,5.078223270440252
1132,1230,58.0,1.0,142.0,1,2,2018,9,23,0,2,8,9,3.246987951807229,2.810810810810811,5.078223270440252
1200,1308,68.0,1.0,229.0,0,0,2018,7,25,2,2,3,2,2.140625,2.8487394957983194,3.8531746031746033
905,1115,130.0,1.0,763.0,3,0,2019,8,11,0,0,7,0,-1.7083333333333333,2.7577092511013217,0.2486865148861646
1855,2110,135.0,1.0,829.0,1,1,2018,9,7,3,1,2,2,20.82941176470588,5.9855072463768115,3.9402271368798565
1346,1549,123.0,1.0,564.0,4,1,2019,2,18,2,2,8,1,3.1333333333333333,0.8445945945945946,5.078223270440252
1451,1616,85.0,1.0,268.0,3,2,2018,12,12,2,2,0,2,-2.2,6.31640625,5.078223270440252
2220,40,80.0,1.0,451.0,0,0,2019,1,4,1,1,7,0,-0.7631578947368421,4.478260869565218,3.9402271368798565
1222,1635,133.0,1.0,843.0,3,0,2019,7,24,2,2,5,8,3.3743589743589744,2.440677966101695,5.078223270440252
1907,2102,115.0,1.0,458.0,0,0,2019,1,31,3,1,5,4,10.992424242424242,-14.666666666666666,8.24934929724102
1411,1455,44.0,1.0,102.0,0,1,2018,6,1,2,2,7,5,-2.4029850746268657,-1.5294117647058822,1.0377358490566038
2225,35,70.0,1.0,249.0,3,2,2018,11,12,1,1,3,2,5.879310344827586,24.59016393442623,3.9402271368798565
700,815,75.0,1.0,195.0,1,1,2018,6,23,0,0,8,9,1.7333333333333334,11.220095693779903,8.24934929724102
630,839,129.0,1.0,529.0,1,0,2019,11,24,0,0,8,1,12.975961538461538,0.8445945945945946,5.078223270440252
1405,1450,105.0,1.0,541.0,0,0,2018,10,28,2,2,6,0,7.380952380952381,7.986149584487535,3.9402271368798565
1245,1358,73.0,1.0,142.0,1,2,2018,1,30,2,2,8,9,-2.4444444444444446,7.032258064516129,5.078223270440252
2025,2300,215.0,1.0,1303.0,1,0,2018,7,17,3,1,8,8,13.46875,5.974789915966387,5.078223270440252
1955,2201,126.0,1.0,588.0,3,0,2019,1,8,3,1,3,3,8.521739130434783,5.0,8.24934929724102
1700,1856,116.0,1.0,431.0,1,1,2019,2,18,3,3,2,9,7.851851851851852,5.653846153846154,3.8531746031746033
600,854,114.0,1.0,630.0,1,0,2018,11,26,0,0,7,0,-1.7083333333333333,-2.1129943502824857,3.8531746031746033
1200,1350,170.0,1.0,867.0,0,0,2018,5,29,2,2,9,2,8.71359223300971,6.31640625,5.078223270440252
2010,2229,139.0,1.0,696.0,1,1,2019,12,19,3,1,7,5,2.0987654320987654,4.6437246963562755,0.2486865148861646
1555,1920,385.0,1.0,2704.0,1,2,2019,10,16,2,3,9,5,8.71359223300971,5.147465437788019,8.24934929724102
1000,1824,324.0,1.0,2565.0,1,1,2018,12,21,0,3,7,9,3.6157205240174672,11.220095693779903,8.24934929724102
849,1005,76.0,1.0,353.0,1,2,2018,4,5,0,0,7,5,0.6896551724137931,0.3,12.312328767123288
745,910,85.0,1.0,436.0,1,1,2019,4,25,0,0,6,8,9.616279069767442,-2.0694444444444446,3.9402271368798565
2348,825,337.0,1.0,2576.0,3,0,2019,8,10,1,0,7,9,0.6896551724137931,8.962962962962964,12.312328767123288
2120,2338,138.0,1.0,637.0,0,0,2018,3,16,1,1,8,2,12.975961538461538,-7.9,8.24934929724102
1100,1553,173.0,1.0,1123.0,1,0,2019,6,21,0,2,5,2,10.992424242424242,2.8487394957983194,8.24934929724102
1702,1748,106.0,1.0,479.0,3,0,2019,4,17,3,3,2,7,20.82941176470588,24.217391304347824,16.312883435582823
1605,1810,305.0,1.0,1984.0,0,0,2018,1,30,2,3,2,0,12.806122448979592,2.7577092511013217,3.9402271368798565
1805,1917,72.0,1.0,190.0,0,0,2019,8,14,3,3,7,5,3.6157205240174672,-10.0,8.24934929724102
1415,1525,70.0,1.0,237.0,3,0,2019,4,19,2,2,0,3,6.101010101010101,-0.618421052631579,3.9402271368798565
1130,1311,101.0,1.0,430.0,0,2,2018,1,16,0,2,2,2,6.201438848920863,6.126984126984127,5.078223270440252
606,916,190.0,1.0,1085.0,0,0,2019,3,28,0,0,8,1,12.975961538461538,-0.5096153846153846,5.078223270440252
2250,214,204.0,1.0,1096.0,1,2,2019,2,18,1,1,8,1,8.6875,-0.5096153846153846,16.312883435582823
1015,1225,70.0,1.0,249.0,3,2,2019,2,18,0,2,3,2,5.879310344827586,24.59016393442623,3.9402271368798565
840,1048,128.0,1.0,605.0,0,0,2018,10,16,0,0,7,5,3.2857142857142856,4.6437246963562755,0.2486865148861646
1805,1940,95.0,1.0,480.0,0,0,2019,11,4,3,3,7,5,2.4728682170542635,5.391891891891892,3.9402271368798565
1530,1625,55.0,1.0,172.0,0,0,2018,2,19,2,2,7,5,3.3659574468085105,-5.4,0.2486865148861646
1650,1809,79.0,1.0,316.0,1,0,2018,7,12,2,3,6,8,4.889952153110048,9.4,8.24934929724102
2026,2155,209.0,1.0,1379.0,1,0,2019,5,3,3,1,6,5,4.889952153110048,12.547231270358306,5.078223270440252
2140,17,157.0,1.0,954.0,1,0,2018,1,7,1,1,7,5,3.3659574468085105,12.547231270358306,0.2486865148861646
1704,2009,125.0,1.0,675.0,0,0,2019,4,29,3,3,1,9,2.4909090909090907,9.606741573033707,5.078223270440252
913,1150,277.0,1.0,1744.0,0,2,2018,2,13,0,0,3,5,8.521739130434783,12.547231270358306,8.24934929724102
1708,1756,48.0,1.0,163.0,1,2,2018,2,28,3,3,7,5,7.588235294117647,2.1475409836065573,1.0377358490566038
1458,1657,119.0,1.0,576.0,0,0,2019,8,9,2,2,1,9,11.441176470588236,9.606741573033707,5.078223270440252
1959,2120,81.0,1.0,300.0,1,1,2018,9,28,3,1,2,1,9.818181818181818,-0.040169133192389,3.8531746031746033
1111,1235,84.0,1.0,234.0,1,4,2019,3,7,0,2,7,5,2.1818181818181817,4.6437246963562755,3.8531746031746033
630,1251,261.0,1.0,1846.0,0,0,2019,8,15,0,2,7,2,3.6157205240174672,6.31640625,8.24934929724102
1840,2020,160.0,1.0,957.0,0,2,2019,4,14,3,3,5,5,10.992424242424242,-3.578125,3.9402271368798565
2242,2340,58.0,1.0,152.0,0,0,2018,4,17,1,1,2,7,2.3117647058823527,-4.423076923076923,3.8531746031746033
700,840,100.0,1.0,391.0,0,0,2019,11,2,0,0,5,0,-3.074829931972789,7.986149584487535,8.24934929724102
945,1110,85.0,1.0,368.0,0,2,2019,5,25,0,0,3,9,6.809523809523809,9.756756756756756,8.24934929724102
1300,1502,122.0,1.0,534.0,1,1,2019,6,17,2,2,8,1,22.07547169811321,-0.040169133192389,3.8531746031746033
1517,1714,117.0,1.0,500.0,3,2,2019,11,20,2,3,8,2,3.246987951807229,5.9855072463768115,5.078223270440252
720,844,264.0,1.0,1749.0,1,0,2019,5,29,0,0,3,0,11.366071428571429,2.7577092511013217,3.8531746031746033
1035,1205,90.0,1.0,447.0,0,0,2019,10,8,0,2,7,5,3.6157205240174672,3.2777777777777777,3.9402271368798565
1506,1627,81.0,1.0,387.0,0,0,2019,8,10,2,2,7,5,3.2857142857142856,0.3,12.312328767123288
1745,1845,60.0,1.0,222.0,0,0,2019,5,11,3,3,7,5,-1.7083333333333333,2.3125,0.2486865148861646
1252,1426,154.0,1.0,907.0,0,1,2019,10,3,2,2,2,3,2.3117647058823527,5.432558139534883,3.8531746031746033
712,1456,284.0,1.0,2239.0,0,1,2018,12,21,0,2,7,1,-0.7631578947368421,25.071428571428573,5.078223270440252
939,1034,115.0,1.0,565.0,0,2,2019,9,25,0,0,2,2,2.3117647058823527,10.0,3.8531746031746033
652,901,129.0,1.0,742.0,1,4,2019,2,12,0,0,2,9,9.53191489361702,9.606741573033707,5.078223270440252
910,1055,165.0,1.0,788.0,3,1,2019,2,22,0,0,1,8,11.441176470588236,1.1374407582938388,8.24934929724102
644,1026,222.0,1.0,1249.0,2,0,2019,3,2,0,0,9,1,8.71359223300971,3.1363636363636362,9.975708502024291
840,1250,250.0,1.0,1565.0,1,0,2019,10,8,0,2,8,10,0.2987012987012987,9.53125,3.9402271368798565
1630,1819,169.0,1.0,733.0,0,0,2018,12,10,2,3,8,2,8.6875,6.31640625,5.078223270440252
703,919,136.0,1.0,694.0,3,1,2018,6,19,0,0,6,3,6.2727272727272725,5.432558139534883,3.8531746031746033
830,1232,182.0,1.0,1182.0,0,1,2018,10,9,0,2,3,1,8.521739130434783,11.274809160305344,8.24934929724102
500,1204,244.0,1.0,1773.0,1,2,2018,8,25,0,2,5,1,3.3743589743589744,0.8445945945945946,5.078223270440252
1700,1916,136.0,1.0,679.0,1,0,2018,9,16,3,3,7,5,3.3659574468085105,5.147465437788019,3.8531746031746033
1535,1947,132.0,1.0,843.0,0,2,2019,8,4,2,3,5,8,3.3743589743589744,2.440677966101695,5.078223270440252
1325,1459,94.0,1.0,335.0,0,2,2018,9,20,2,2,8,9,-5.5,5.653846153846154,3.8531746031746033
750,1327,217.0,1.0,1532.0,0,0,2019,3,22,0,2,7,3,2.4728682170542635,5.432558139534883,3.8531746031746033
1700,1958,178.0,1.0,1023.0,0,1,2018,5,24,3,3,8,1,12.975961538461538,10.2,8.24934929724102
908,1142,154.0,1.0,867.0,0,0,2018,8,18,0,0,7,0,3.3659574468085105,2.7577092511013217,0.2486865148861646
2057,2223,86.0,1.0,361.0,1,1,2019,4,13,3,1,2,9,6.201438848920863,-1.4881889763779528,5.078223270440252
700,1030,390.0,1.0,2496.0,1,0,2019,3,31,0,0,9,5,8.71359223300971,4.6437246963562755,0.2486865148861646
830,1145,135.0,1.0,949.0,3,2,2019,10,3,0,0,0,9,-1.6527777777777777,7.032258064516129,3.9402271368798565
1705,1820,135.0,1.0,641.0,3,0,2018,11,13,3,3,6,0,7.569148936170213,7.986149584487535,8.24934929724102
1235,1340,65.0,1.0,109.0,4,1,2018,3,29,2,2,5,0,10.992424242424242,-34.0,8.24934929724102
2015,2115,60.0,1.0,261.0,0,2,2019,1,20,3,1,7,5,-11.703703703703704,16.625,0.2486865148861646
1550,1820,90.0,1.0,370.0,0,0,2018,11,6,2,3,7,0,-0.7631578947368421,9.221276595744682,3.9402271368798565
1245,1414,89.0,1.0,257.0,0,0,2018,7,9,2,2,8,9,1.2,9.606741573033707,5.078223270440252
2323,502,219.0,1.0,1671.0,0,1,2019,10,10,1,0,5,2,6.555555555555555,6.31640625,8.24934929724102
1105,1444,159.0,1.0,985.0,3,0,2019,11,26,0,2,6,1,7.569148936170213,6.5423728813559325,5.078223270440252
1959,2136,97.0,1.0,337.0,0,0,2018,2,4,3,1,7,5,3.6157205240174672,12.547231270358306,-8.6
1415,1538,83.0,1.0,431.0,3,1,2018,11,1,2,2,6,7,7.569148936170213,6.486486486486487,5.078223270440252
1910,2025,75.0,1.0,365.0,0,0,2019,7,26,3,3,5,0,-3.8260869565217392,2.7577092511013217,3.9402271368798565
1510,1754,164.0,1.0,954.0,0,0,2018,8,15,2,3,7,5,-0.7631578947368421,4.6437246963562755,0.2486865148861646
1715,2005,110.0,1.0,591.0,2,0,2018,2,8,3,3,3,1,5.879310344827586,-0.040169133192389,3.9402271368798565
1220,1659,159.0,1.0,1081.0,0,0,2018,3,15,2,2,5,3,3.3743589743589744,-5.461538461538462,5.078223270440252
1945,2215,90.0,1.0,512.0,1,2,2019,5,18,3,1,7,4,0.6896551724137931,1.5277777777777777,3.9402271368798565
600,753,113.0,1.0,640.0,1,1,2018,5,31,0,0,3,1,8.838709677419354,-0.040169133192389,3.8531746031746033
850,1033,103.0,1.0,349.0,3,2,2019,3,4,0,0,0,2,4.353191489361702,8.442477876106194,3.8531746031746033
1400,1534,94.0,1.0,370.0,0,0,2018,4,10,2,2,5,5,3.3743589743589744,12.547231270358306,5.078223270440252
1940,2210,270.0,1.0,1660.0,1,1,2019,3,25,3,1,6,5,7.569148936170213,4.6437246963562755,0.2486865148861646
740,1015,95.0,1.0,389.0,1,0,2019,7,18,0,0,7,4,3.3659574468085105,-7.142857142857143,0.2486865148861646
1125,1410,165.0,1.0,937.0,3,0,2019,12,6,0,2,3,8,5.879310344827586,0.85,3.9402271368798565
835,1205,150.0,1.0,872.0,0,1,2019,9,23,0,2,0,9,6.101010101010101,11.220095693779903,3.9402271368798565
1445,1706,81.0,1.0,423.0,0,0,2018,6,13,2,3,5,3,10.992424242424242,10.0,8.24934929724102
1705,1820,135.0,1.0,641.0,0,0,2018,10,29,3,3,6,0,7.569148936170213,7.986149584487535,8.24934929724102
800,1052,112.0,1.0,592.0,1,0,2019,6,8,0,0,5,8,1.5625,5.974789915966387,5.078223270440252
1541,1822,161.0,1.0,950.0,0,0,2019,6,24,2,3,2,9,20.82941176470588,5.653846153846154,3.8531746031746033
